date,appliance,kwh
2025-07-17 15:00:00.597561,TV,1.54
2025-07-17 15:00:00.597561,Fridge,4.91
2025-07-17 15:00:00.597561,Router,3.94
2025-07-18 15:00:00.597561,AC,5.59
2025-07-18 15:00:00.597561,Fan,1.3
2025-07-18 15:00:00.597561,TV,2.57
2025-07-18 15:00:00.597561,Fridge,4.27
2025-07-18 15:00:00.597561,Router,4.09
2025-07-19 15:00:00.597561,AC,4.98
2025-07-19 15:00:00.597561,Fan,0.66
2025-07-19 15:00:00.597561,TV,3.85
2025-07-19 15:00:00.597561,Fridge,4.15
2025-07-19 15:00:00.597561,Router,4.12
2025-07-20 15:00:00.597561,AC,4.67
2025-07-20 15:00:00.597561,Fan,4.77
2025-07-20 15:00:00.597561,TV,5.34
2025-07-20 15:00:00.597561,Fridge,2.94
2025-07-20 15:00:00.597561,Router,5.69
2025-07-21 15:00:00.597561,AC,2.65
2025-07-21 15:00:00.597561,Fan,6.0
2025-07-21 15:00:00.597561,TV,5.26
2025-07-21 15:00:00.597561,Fridge,3.5
2025-07-21 15:00:00.597561,Router,4.14
2025-07-22 15:00:00.597561,AC,5.51
2025-07-22 15:00:00.597561,Fan,5.96
2025-07-22 15:00:00.597561,TV,3.54
2025-07-22 15:00:00.597561,Fridge,3.24
2025-07-22 15:00:00.597561,Router,5.22
2025-07-23 15:00:00.597561,AC,5.65
2025-07-23 15:00:00.597561,Fan,2.13
2025-07-23 15:00:00.597561,TV,5.45
2025-07-23 15:00:00.597561,Fridge,5.55
2025-07-23 15:00:00.597561,Router,5.61
2025-07-24 15:00:00.597561,AC,4.63
2025-07-24 15:00:00.597561,Fan,1.34
2025-07-24 15:00:00.597561,TV,2.49
2025-07-24 15:00:00.597561,Fridge,5.2
2025-07-24 15:00:00.597561,Router,3.75
2025-07-25 15:00:00.597561,AC,2.62
2025-07-25 15:00:00.597561,Fan,2.42
2025-07-25 15:00:00.597561,TV,3.56
2025-07-25 15:00:00.597561,Fridge,1.9
2025-07-25 15:00:00.597561,Router,2.01
2025-07-26 15:00:00.597561,AC,4.12
2025-07-26 15:00:00.597561,Fan,1.6
2025-07-26 15:00:00.597561,TV,2.44
2025-07-26 15:00:00.597561,Fridge,4.76
2025-07-26 15:00:00.597561,Router,4.28
2025-07-27 15:00:00.597561,AC,1.25
2025-07-27 15:00:00.597561,Fan,4.88
2025-07-27 15:00:00.597561,TV,0.97
2025-07-27 15:00:00.597561,Fridge,4.56
2025-07-27 15:00:00.597561,Router,5.46
2025-07-28 15:00:00.597561,AC,2.78
2025-07-28 15:00:00.597561,Fan,1.7
2025-07-28 15:00:00.597561,TV,0.66
2025-07-28 15:00:00.597561,Fridge,4.79
2025-07-28 15:00:00.597561,Router,1.07
2025-07-29 15:00:00.597561,AC,4.76
2025-07-29 15:00:00.597561,Fan,4.44
2025-07-29 15:00:00.597561,TV,5.74
2025-07-29 15:00:00.597561,Fridge,2.59
2025-07-29 15:00:00.597561,Router,5.48
2025-07-30 15:00:00.597561,AC,5.0
2025-07-30 15:00:00.597561,Fan,4.68
2025-07-30 15:00:00.597561,TV,1.31
2025-07-30 15:00:00.597561,Fridge,0.88
2025-07-30 15:00:00.597561,Router,5.75
2025-07-31 15:00:00.597561,AC,4.28
2025-07-31 15:00:00.597561,Fan,5.0
2025-07-31 15:00:00.597561,TV,1.44
2025-07-31 15:00:00.597561,Fridge,5.68
2025-07-31 15:00:00.597561,Router,2.16
2025-08-01 15:00:00.597561,AC,1.87
2025-08-01 15:00:00.597561,Fan,3.15
2025-08-01 15:00:00.597561,TV,4.59
2025-08-01 15:00:00.597561,Fridge,2.0
2025-08-01 15:00:00.597561,Router,5.83
2025-08-02 15:00:00.597561,AC,1.34
2025-08-02 15:00:00.597561,Fan,5.64
2025-08-02 15:00:00.597561,TV,2.31
2025-08-02 15:00:00.597561,Fridge,5.64
2025-08-02 15:00:00.597561,Router,0.98
2025-08-03 15:00:00.597561,AC,5.88
2025-08-03 15:00:00.597561,Fan,2.97
2025-08-03 15:00:00.597561,TV,4.69
2025-08-03 15:00:00.597561,Fridge,2.93
2025-08-03 15:00:00.597561,Router,3.32
2025-08-04 15:00:00.597561,AC,5.43
2025-08-04 15:00:00.597561,Fan,1.17
2025-08-04 15:00:00.597561,TV,2.17
2025-08-04 15:00:00.597561,Fridge,1.6
2025-08-04 15:00:00.597561,Router,3.71
2025-08-05 15:00:00.597561,AC,4.83
2025-08-05 15:00:00.597561,Fan,3.05
2025-08-05 15:00:00.597561,TV,2.85
2025-08-05 15:00:00.597561,Fridge,1.83
2025-08-05 15:00:00.597561,Router,4.82
2025-08-06 15:00:00.597561,AC,5.94
2025-08-06 15:00:00.597561,Fan,2.18
2025-08-06 15:00:00.597561,TV,1.67
2025-08-06 15:00:00.597561,Fridge,2.62
2025-08-06 15:00:00.597561,Router,5.18
2025-08-07 15:00:00.597561,AC,2.31
2025-08-07 15:00:00.597561,Fan,0.98
2025-08-07 15:00:00.597561,TV,2.17
2025-08-07 15:00:00.597561,Fridge,5.49
2025-08-07 15:00:00.597561,Router,4.02
2025-08-08 15:00:00.597561,AC,3.44
2025-08-08 15:00:00.597561,Fan,5.15
2025-08-08 15:00:00.597561,TV,3.51
2025-08-08 15:00:00.597561,Fridge,3.55
2025-08-08 15:00:00.597561,Router,0.57
2025-08-09 15:00:00.597561,AC,2.81
2025-08-09 15:00:00.597561,Fan,3.86
2025-08-09 15:00:00.597561,TV,3.08
2025-08-09 15:00:00.597561,Fridge,3.86
2025-08-09 15:00:00.597561,Router,5.42
2025-08-10 15:00:00.597561,AC,2.77
2025-08-10 15:00:00.597561,Fan,4.42
2025-08-10 15:00:00.597561,TV,5.28
2025-08-10 15:00:00.597561,Fridge,1.2
2025-08-10 15:00:00.597561,Router,5.9
2025-08-11 15:00:00.597561,AC,5.18
2025-08-11 15:00:00.597561,Fan,4.4
2025-08-11 15:00:00.597561,TV,4.83
2025-08-11 15:00:00.597561,Fridge,4.61
2025-08-11 15:00:00.597561,Router,2.78
2025-08-12 15:00:00.597561,AC,3.97
2025-08-12 15:00:00.597561,Fan,2.18
2025-08-12 15:00:00.597561,TV,3.41
2025-08-12 15:00:00.597561,Fridge,3.98
2025-08-12 15:00:00.597561,Router,0.93
2025-08-13 15:00:00.597561,AC,0.95
2025-08-13 15:00:00.597561,Fan,3.93
2025-08-13 15:00:00.597561,TV,1.89
2025-08-13 15:00:00.597561,Fridge,5.7
2025-08-13 15:00:00.597561,Router,2.47
2025-08-14 15:00:00.597561,AC,2.97
2025-08-14 15:00:00.597561,Fan,4.32
2025-08-14 15:00:00.597561,TV,3.75
2025-08-14 15:00:00.597561,Fridge,0.75
2025-08-14 15:00:00.597561,Router,4.56
2025-08-15 15:00:00.597561,AC,4.35
2025-08-15 15:00:00.597561,Fan,4.35
2025-08-15 15:00:00.597561,TV,2.49
2025-08-15 15:00:00.597561,Fridge,4.54
2025-08-15 15:00:00.597561,Router,1.78
2025-08-16 15:00:00.597561,AC,5.54
2025-08-16 15:00:00.597561,Fan,3.71
2025-08-16 15:00:00.597561,TV,3.9
2025-08-16 15:00:00.597561,Fridge,2.31
2025-08-16 15:00:00.597561,Router,5.42
2025-08-17 15:00:00.597561,AC,5.12
2025-08-17 15:00:00.597561,Fan,1.06
2025-08-17 15:00:00.597561,TV,0.58
2025-08-17 15:00:00.597561,Fridge,1.19
2025-08-17 15:00:00.597561,Router,2.79
2025-08-18 15:00:00.597561,AC,3.7
2025-08-18 15:00:00.597561,Fan,3.98
2025-08-18 15:00:00.597561,TV,1.51
2025-08-18 15:00:00.597561,Fridge,5.72
2025-08-18 15:00:00.597561,Router,1.67
2025-08-19 15:00:00.597561,AC,3.93
2025-08-19 15:00:00.597561,Fan,1.99
2025-08-19 15:00:00.597561,TV,3.11
2025-08-19 15:00:00.597561,Fridge,1.32
2025-08-19 15:00:00.597561,Router,2.6
2025-08-20 15:00:00.597561,AC,1.77
2025-08-20 15:00:00.597561,Fan,5.84
2025-08-20 15:00:00.597561,TV,0.96
2025-08-20 15:00:00.597561,Fridge,0.62
2025-08-20 15:00:00.597561,Router,5.9
2025-08-21 15:00:00.597561,AC,2.4
2025-08-21 15:00:00.597561,Fan,1.5
2025-08-21 15:00:00.597561,TV,3.95
2025-08-21 15:00:00.597561,Fridge,3.4
2025-08-21 15:00:00.597561,Router,3.4
2025-08-22 15:00:00.597561,AC,4.37
2025-08-22 15:00:00.597561,Fan,5.22
2025-08-22 15:00:00.597561,TV,2.61
2025-08-22 15:00:00.597561,Fridge,4.99
2025-08-22 15:00:00.597561,Router,2.9
2025-08-23 15:00:00.597561,AC,2.55
2025-08-23 15:00:00.597561,Fan,4.8
2025-08-23 15:00:00.597561,TV,4.59
2025-08-23 15:00:00.597561,Fridge,2.03
2025-08-23 15:00:00.597561,Router,5.66
2025-08-24 15:00:00.597561,AC,3.62
2025-08-24 15:00:00.597561,Fan,5.07
2025-08-24 15:00:00.597561,TV,1.59
2025-08-24 15:00:00.597561,Fridge,4.74
2025-08-24 15:00:00.597561,Router,2.45
2025-08-25 15:00:00.597561,AC,3.39
2025-08-25 15:00:00.597561,Fan,3.27
2025-08-25 15:00:00.597561,TV,0.99
2025-08-25 15:00:00.597561,Fridge,5.44
2025-08-25 15:00:00.597561,Router,1.69
2025-08-26 15:00:00.597561,AC,3.75
2025-08-26 15:00:00.597561,Fan,0.62
2025-08-26 15:00:00.597561,TV,2.09
2025-08-26 15:00:00.597561,Fridge,1.36
2025-08-26 15:00:00.597561,Router,2.6
2025-08-27 15:00:00.597561,AC,1.4
2025-08-27 15:00:00.597561,Fan,2.0
2025-08-27 15:00:00.597561,TV,2.67
2025-08-27 15:00:00.597561,Fridge,1.46
2025-08-27 15:00:00.597561,Router,4.93
2025-08-28 15:00:00.597561,AC,2.17
2025-08-28 15:00:00.597561,Fan,1.71
2025-08-28 15:00:00.597561,TV,4.3
2025-08-28 15:00:00.597561,Fridge,5.39
2025-08-28 15:00:00.597561,Router,3.9
2025-08-29 15:00:00.597561,AC,2.81
2025-08-29 15:00:00.597561,Fan,3.05
2025-08-29 15:00:00.597561,TV,4.67
2025-08-29 15:00:00.597561,Fridge,3.64
2025-08-29 15:00:00.597561,Router,0.69
2025-08-30 15:00:00.597561,AC,5.24
2025-08-30 15:00:00.597561,Fan,4.46
2025-08-30 15:00:00.597561,TV,0.98
2025-08-30 15:00:00.597561,Fridge,3.69
2025-08-30 15:00:00.597561,Router,1.63
2025-08-31 15:00:00.597561,AC,2.33
2025-08-31 15:00:00.597561,Fan,2.36
2025-08-31 15:00:00.597561,TV,2.2
2025-08-31 15:00:00.597561,Fridge,3.76
2025-08-31 15:00:00.597561,Router,2.84
2025-09-01 15:00:00.597561,AC,3.77
2025-09-01 15:00:00.597561,Fan,4.12
2025-09-01 15:00:00.597561,TV,2.56
2025-09-01 15:00:00.597561,Fridge,3.48
2025-09-01 15:00:00.597561,Router,1.13
2025-09-02 15:00:00.597561,AC,5.54
2025-09-02 15:00:00.597561,Fan,1.96
2025-09-02 15:00:00.597561,TV,4.63
2025-09-02 15:00:00.597561,Fridge,3.71
2025-09-02 15:00:00.597561,Router,2.47
2025-09-03 15:00:00.597561,AC,2.88
2025-09-03 15:00:00.597561,Fan,4.85
2025-09-03 15:00:00.597561,TV,2.05
2025-09-03 15:00:00.597561,Fridge,5.58
2025-09-03 15:00:00.597561,Router,0.69
2025-09-04 15:00:00.597561,AC,1.94
2025-09-04 15:00:00.597561,Fan,4.87
2025-09-04 15:00:00.597561,TV,5.82
2025-09-04 15:00:00.597561,Fridge,3.14
2025-09-04 15:00:00.597561,Router,1.22
2025-09-05 15:00:00.597561,AC,0.82
2025-09-05 15:00:00.597561,Fan,0.51
2025-09-05 15:00:00.597561,TV,1.78
2025-09-05 15:00:00.597561,Fridge,1.52
2025-09-05 15:00:00.597561,Router,0.85
2025-09-06 15:00:00.597561,AC,2.94
2025-09-06 15:00:00.597561,Fan,3.78
2025-09-06 15:00:00.597561,TV,3.82
2025-09-06 15:00:00.597561,Fridge,5.04
2025-09-06 15:00:00.597561,Router,3.35
2025-09-07 15:00:00.597561,AC,1.18
2025-09-07 15:00:00.597561,Fan,4.74
2025-09-07 15:00:00.597561,TV,1.72
2025-09-07 15:00:00.597561,Fridge,3.65
2025-09-07 15:00:00.597561,Router,3.61
2025-09-08 15:00:00.597561,AC,0.65
2025-09-08 15:00:00.597561,Fan,4.81
2025-09-08 15:00:00.597561,TV,1.44
2025-09-08 15:00:00.597561,Fridge,2.16
2025-09-08 15:00:00.597561,Router,0.91
2025-09-09 15:00:00.597561,AC,2.85
2025-09-09 15:00:00.597561,Fan,6.0
2025-09-09 15:00:00.597561,TV,1.44
2025-09-09 15:00:00.597561,Fridge,1.08
2025-09-09 15:00:00.597561,Router,1.3
2025-09-10 15:00:00.597561,AC,3.81
2025-09-10 15:00:00.597561,Fan,1.93
2025-09-10 15:00:00.597561,TV,2.03
2025-09-10 15:00:00.597561,Fridge,3.24
2025-09-10 15:00:00.597561,Router,3.12
2025-09-11 15:00:00.597561,AC,4.36
2025-09-11 15:00:00.597561,Fan,4.74
2025-09-11 15:00:00.597561,TV,4.84
2025-09-11 15:00:00.597561,Fridge,0.96
2025-09-11 15:00:00.597561,Router,3.38
2025-09-12 15:00:00.597561,AC,1.35
2025-09-12 15:00:00.597561,Fan,4.27
2025-09-12 15:00:00.597561,TV,1.28
2025-09-12 15:00:00.597561,Fridge,5.02
2025-09-12 15:00:00.597561,Router,3.89
2025-09-13 15:00:00.597561,AC,1.43
2025-09-13 15:00:00.597561,Fan,0.58
2025-09-13 15:00:00.597561,TV,4.21
2025-09-13 15:00:00.597561,Fridge,2.82
2025-09-13 15:00:00.597561,Router,2.85
2025-09-14 15:00:00.597561,AC,5.73
2025-09-14 15:00:00.597561,Fan,4.47
2025-09-14 15:00:00.597561,TV,0.56
2025-09-14 15:00:00.597561,Fridge,4.96
2025-09-14 15:00:00.597561,Router,5.27
2025-09-15 15:00:00.597561,AC,3.29
2025-09-15 15:00:00.597561,Fan,4.02
2025-09-15 15:00:00.597561,TV,4.65
2025-09-15 15:00:00.597561,Fridge,3.41
2025-09-15 15:00:00.597561,Router,5.07
2025-09-16 15:00:00.597561,AC,4.01
2025-09-16 15:00:00.597561,Fan,4.68
2025-09-16 15:00:00.597561,TV,2.89
2025-09-16 15:00:00.597561,Fridge,1.73
2025-09-16 15:00:00.597561,Router,1.82
2025-09-17 15:00:00.597561,AC,1.16
2025-09-17 15:00:00.597561,Fan,2.94
2025-09-17 15:00:00.597561,TV,2.38
2025-09-17 15:00:00.597561,Fridge,4.88
2025-09-17 15:00:00.597561,Router,5.51
2025-09-18 15:00:00.597561,AC,0.56
2025-09-18 15:00:00.597561,Fan,4.58
2025-09-18 15:00:00.597561,TV,5.88
2025-09-18 15:00:00.597561,Fridge,3.26
2025-09-18 15:00:00.597561,Router,4.23
2025-09-19 15:00:00.597561,AC,5.97
2025-09-19 15:00:00.597561,Fan,5.31
2025-09-19 15:00:00.597561,TV,0.8
2025-09-19 15:00:00.597561,Fridge,1.38
2025-09-19 15:00:00.597561,Router,1.81
2025-09-20 15:00:00.597561,AC,4.74
2025-09-20 15:00:00.597561,Fan,2.64
2025-09-20 15:00:00.597561,TV,1.89
2025-09-20 15:00:00.597561,Fridge,4.85
2025-09-20 15:00:00.597561,Router,4.59
2025-09-21 15:00:00.597561,AC,4.69
2025-09-21 15:00:00.597561,Fan,3.68
2025-09-21 15:00:00.597561,TV,2.25
2025-09-21 15:00:00.597561,Fridge,0.68
2025-09-21 15:00:00.597561,Router,2.27
2025-09-22 15:00:00.597561,AC,2.04
2025-09-22 15:00:00.597561,Fan,3.65
2025-09-22 15:00:00.597561,TV,3.76
2025-09-22 15:00:00.597561,Fridge,1.7
2025-09-22 15:00:00.597561,Router,0.8
2025-09-23 15:00:00.597561,AC,2.23
2025-09-23 15:00:00.597561,Fan,5.53
2025-09-23 15:00:00.597561,TV,3.55
2025-09-23 15:00:00.597561,Fridge,1.8
2025-09-23 15:00:00.597561,Router,4.52
2025-09-24 15:00:00.597561,AC,3.49
2025-09-24 15:00:00.597561,Fan,5.19
2025-09-24 15:00:00.597561,TV,0.91
2025-09-24 15:00:00.597561,Fridge,1.88
2025-09-24 15:00:00.597561,Router,2.58
2025-09-25 15:00:00.597561,AC,3.33
2025-09-25 15:00:00.597561,Fan,3.85
2025-09-25 15:00:00.597561,TV,2.8
2025-09-25 15:00:00.597561,Fridge,2.84
2025-09-25 15:00:00.597561,Router,4.59
2025-09-26 15:00:00.597561,AC,2.35
2025-09-26 15:00:00.597561,Fan,4.08
2025-09-26 15:00:00.597561,TV,5.4
2025-09-26 15:00:00.597561,Fridge,6.0
2025-09-26 15:00:00.597561,Router,0.91
2025-09-27 15:00:00.597561,AC,3.19
2025-09-27 15:00:00.597561,Fan,2.77
2025-09-27 15:00:00.597561,TV,1.75
2025-09-27 15:00:00.597561,Fridge,1.01
2025-09-27 15:00:00.597561,Router,4.1
2025-09-28 15:00:00.597561,AC,2.63
2025-09-28 15:00:00.597561,Fan,5.78
2025-09-28 15:00:00.597561,TV,0.87
2025-09-28 15:00:00.597561,Fridge,3.92
2025-09-28 15:00:00.597561,Router,2.03
2025-09-29 15:00:00.597561,AC,1.81
2025-09-29 15:00:00.597561,Fan,2.81
2025-09-29 15:00:00.597561,TV,2.48
2025-09-29 15:00:00.597561,Fridge,3.13
2025-09-29 15:00:00.597561,Router,1.76
2025-09-30 15:00:00.597561,AC,3.74
2025-09-30 15:00:00.597561,Fan,0.8
2025-09-30 15:00:00.597561,TV,0.77
2025-09-30 15:00:00.597561,Fridge,1.22
2025-09-30 15:00:00.597561,Router,3.38
2025-10-01 15:00:00.597561,AC,1.19
2025-10-01 15:00:00.597561,Fan,1.77
2025-10-01 15:00:00.597561,TV,4.78
2025-10-01 15:00:00.597561,Fridge,4.76
2025-10-01 15:00:00.597561,Router,2.06
2025-10-02 15:00:00.597561,AC,4.45
2025-10-02 15:00:00.597561,Fan,2.07
2025-10-02 15:00:00.597561,TV,4.85
2025-10-02 15:00:00.597561,Fridge,0.71
2025-10-02 15:00:00.597561,Router,1.87
2025-10-03 15:00:00.597561,AC,3.53
2025-10-03 15:00:00.597561,Fan,3.74
2025-10-03 15:00:00.597561,TV,4.39
2025-10-03 15:00:00.597561,Fridge,2.43
2025-10-03 15:00:00.597561,Router,5.73
2025-10-04 15:00:00.597561,AC,5.27
2025-10-04 15:00:00.597561,Fan,3.6
2025-10-04 15:00:00.597561,TV,3.27
2025-10-04 15:00:00.597561,Fridge,3.85
2025-10-04 15:00:00.597561,Router,2.8
2025-10-05 15:00:00.597561,AC,1.53
2025-10-05 15:00:00.597561,Fan,1.15
2025-10-05 15:00:00.597561,TV,5.75
2025-10-05 15:00:00.597561,Fridge,0.75
2025-10-05 15:00:00.597561,Router,0.88
2025-10-06 15:00:00.597561,AC,2.06
2025-10-06 15:00:00.597561,Fan,2.53
2025-10-06 15:00:00.597561,TV,2.4
2025-10-06 15:00:00.597561,Fridge,5.44
2025-10-06 15:00:00.597561,Router,3.01
2025-10-07 15:00:00.597561,AC,5.52
2025-10-07 15:00:00.597561,Fan,0.77
2025-10-07 15:00:00.597561,TV,2.35
2025-10-07 15:00:00.597561,Fridge,1.71
2025-10-07 15:00:00.597561,Router,2.62
2025-10-08 15:00:00.597561,AC,1.99
2025-10-08 15:00:00.597561,Fan,1.33
2025-10-08 15:00:00.597561,TV,2.4
2025-10-08 15:00:00.597561,Fridge,5.84
2025-10-08 15:00:00.597561,Router,3.2
2025-10-09 15:00:00.597561,AC,1.8
2025-10-09 15:00:00.597561,Fan,2.41
2025-10-09 15:00:00.597561,TV,4.22
2025-10-09 15:00:00.597561,Fridge,3.21
2025-10-09 15:00:00.597561,Router,4.88
2025-10-10 15:00:00.597561,AC,1.41
2025-10-10 15:00:00.597561,Fan,4.88
2025-10-10 15:00:00.597561,TV,4.86
2025-10-10 15:00:00.597561,Fridge,5.47
2025-10-10 15:00:00.597561,Router,3.82
2025-10-11 15:00:00.597561,AC,4.59
2025-10-11 15:00:00.597561,Fan,2.1
2025-10-11 15:00:00.597561,TV,5.86
2025-10-11 15:00:00.597561,Fridge,0.62
2025-10-11 15:00:00.597561,Router,2.17
2025-10-12 15:00:00.597561,AC,3.15
2025-10-12 15:00:00.597561,Fan,4.14
2025-10-12 15:00:00.597561,TV,2.22
2025-10-12 15:00:00.597561,Fridge,5.0
2025-10-12 15:00:00.597561,Router,0.54
2025-10-13 15:00:00.597561,AC,3.75
2025-10-13 15:00:00.597561,Fan,1.76
2025-10-13 15:00:00.597561,TV,5.4
2025-10-13 15:00:00.597561,Fridge,3.57
2025-10-13 15:00:00.597561,Router,4.34
2025-10-14 15:00:00.597561,AC,5.85
2025-10-14 15:00:00.597561,Fan,4.81
2025-10-14 15:00:00.597561,TV,1.6
2025-10-14 15:00:00.597561,Fridge,2.69
2025-10-14 15:00:00.597561,Router,3.89
2025-10-15 15:00:00.597561,AC,4.3
2025-10-15 15:00:00.597561,Fan,5.65
2025-10-15 15:00:00.597561,TV,2.05
2025-10-15 15:00:00.597561,Fridge,4.9
2025-10-15 15:00:00.597561,Router,0.78
2025-10-16 15:00:00.597561,AC,4.22
2025-10-16 15:00:00.597561,Fan,2.81
2025-10-16 15:00:00.597561,TV,2.57
2025-10-16 15:00:00.597561,Fridge,4.15
2025-10-16 15:00:00.597561,Router,3.11
2025-10-17 15:00:00.597561,AC,3.16
2025-10-17 15:00:00.597561,Fan,4.28
2025-10-17 15:00:00.597561,TV,0.67
2025-10-17 15:00:00.597561,Fridge,1.37
2025-10-17 15:00:00.597561,Router,2.25
2025-10-18 15:00:00.597561,AC,2.76
2025-10-18 15:00:00.597561,Fan,5.46
2025-10-18 15:00:00.597561,TV,1.53
2025-10-18 15:00:00.597561,Fridge,4.39
2025-10-18 15:00:00.597561,Router,4.79
2025-10-19 15:00:00.597561,AC,2.82
2025-10-19 15:00:00.597561,Fan,1.28
2025-10-19 15:00:00.597561,TV,1.08
2025-10-19 15:00:00.597561,Fridge,2.26
2025-10-19 15:00:00.597561,Router,3.74
2025-10-20 15:00:00.597561,AC,2.25
2025-10-20 15:00:00.597561,Fan,3.21
2025-10-20 15:00:00.597561,TV,2.5
2025-10-20 15:00:00.597561,Fridge,4.23
2025-10-20 15:00:00.597561,Router,6.0
2025-10-21 15:00:00.597561,AC,4.86
2025-10-21 15:00:00.597561,Fan,2.94
2025-10-21 15:00:00.597561,TV,4.73
2025-10-21 15:00:00.597561,Fridge,3.08
2025-10-21 15:00:00.597561,Router,3.48
2025-10-22 15:00:00.597561,AC,5.72
2025-10-22 15:00:00.597561,Fan,1.29
2025-10-22 15:00:00.597561,TV,4.31
2025-10-22 15:00:00.597561,Fridge,1.36
2025-10-22 15:00:00.597561,Router,1.43
2025-10-23 15:00:00.597561,AC,5.14
2025-10-23 15:00:00.597561,Fan,2.62
2025-10-23 15:00:00.597561,TV,3.79
2025-10-23 15:00:00.597561,Fridge,1.5
2025-10-23 15:00:00.597561,Router,2.96
2025-10-24 15:00:00.597561,AC,3.88
2025-10-24 15:00:00.597561,Fan,0.92
2025-10-24 15:00:00.597561,TV,0.9
2025-10-24 15:00:00.597561,Fridge,4.24
2025-10-24 15:00:00.597561,Router,3.59
2025-10-25 15:00:00.597561,AC,1.09
2025-10-25 15:00:00.597561,Fan,0.96
2025-10-25 15:00:00.597561,TV,5.55
2025-10-25 15:00:00.597561,Fridge,5.09
2025-10-25 15:00:00.597561,Router,3.93
2025-10-26 15:00:00.597561,AC,2.87
2025-10-26 15:00:00.597561,Fan,3.0
2025-10-26 15:00:00.597561,TV,1.11
2025-10-26 15:00:00.597561,Fridge,1.34
2025-10-26 15:00:00.597561,Router,1.26
2025-10-27 15:00:00.597561,AC,5.89
2025-10-27 15:00:00.597561,Fan,3.94
2025-10-27 15:00:00.597561,TV,3.97
2025-10-27 15:00:00.597561,Fridge,4.0
2025-10-27 15:00:00.597561,Router,4.7
2025-10-28 15:00:00.597561,AC,5.6
2025-10-28 15:00:00.597561,Fan,2.52
2025-10-28 15:00:00.597561,TV,5.18
2025-10-28 15:00:00.597561,Fridge,0.66
2025-10-28 15:00:00.597561,Router,5.26
2025-10-29 15:00:00.597561,AC,2.59
2025-10-29 15:00:00.597561,Fan,4.09
2025-10-29 15:00:00.597561,TV,4.87
2025-10-29 15:00:00.597561,Fridge,1.62
2025-10-29 15:00:00.597561,Router,5.65
2025-10-30 15:00:00.597561,AC,1.42
2025-10-30 15:00:00.597561,Fan,4.97
2025-10-30 15:00:00.597561,TV,4.68
2025-10-30 15:00:00.597561,Fridge,2.82
2025-10-30 15:00:00.597561,Router,5.74
2025-10-31 15:00:00.597561,AC,4.25
2025-10-31 15:00:00.597561,Fan,5.15
2025-10-31 15:00:00.597561,TV,1.55
2025-10-31 15:00:00.597561,Fridge,1.21
2025-10-31 15:00:00.597561,Router,4.83
2025-11-01 15:00:00.597561,AC,2.42
2025-11-01 15:00:00.597561,Fan,5.17
2025-11-01 15:00:00.597561,TV,1.04
2025-11-01 15:00:00.597561,Fridge,4.8
2025-11-01 15:00:00.597561,Router,1.75
2025-11-02 15:00:00.597561,AC,4.68
2025-11-02 15:00:00.597561,Fan,3.05
2025-11-02 15:00:00.597561,TV,2.51
2025-11-02 15:00:00.597561,Fridge,1.37
2025-11-02 15:00:00.597561,Router,2.15
2025-11-03 15:00:00.597561,AC,5.17
2025-11-03 15:00:00.597561,Fan,3.6
2025-11-03 15:00:00.597561,TV,2.95
2025-11-03 15:00:00.597561,Fridge,2.19
2025-11-03 15:00:00.597561,Router,4.94
2025-11-04 15:00:00.597561,AC,1.44
2025-11-04 15:00:00.597561,Fan,1.05
2025-11-04 15:00:00.597561,TV,1.32
2025-11-04 15:00:00.597561,Fridge,1.25
2025-11-04 15:00:00.597561,Router,2.8
2025-11-05 15:00:00.597561,AC,4.91
2025-11-05 15:00:00.597561,Fan,4.64
2025-11-05 15:00:00.597561,TV,5.66
2025-11-05 15:00:00.597561,Fridge,1.5
2025-11-05 15:00:00.597561,Router,2.68
2025-11-06 15:00:00.597561,AC,1.85
2025-11-06 15:00:00.597561,Fan,0.95
2025-11-06 15:00:00.597561,TV,1.46
2025-11-06 15:00:00.597561,Fridge,2.34
2025-11-06 15:00:00.597561,Router,5.98
2025-11-07 15:00:00.597561,AC,0.91
2025-11-07 15:00:00.597561,Fan,3.6
2025-11-07 15:00:00.597561,TV,1.7
2025-11-07 15:00:00.597561,Fridge,2.23
2025-11-07 15:00:00.597561,Router,2.21
2025-11-08 15:00:00.597561,AC,4.42
2025-11-08 15:00:00.597561,Fan,0.9
2025-11-08 15:00:00.597561,TV,0.63
2025-11-08 15:00:00.597561,Fridge,5.64
2025-11-08 15:00:00.597561,Router,3.54
2025-11-09 15:00:00.597561,AC,0.63
2025-11-09 15:00:00.597561,Fan,5.64
2025-11-09 15:00:00.597561,TV,5.91
2025-11-09 15:00:00.597561,Fridge,2.21
2025-11-09 15:00:00.597561,Router,4.48
2025-11-10 15:00:00.597561,AC,0.64
2025-11-10 15:00:00.597561,Fan,2.93
2025-11-10 15:00:00.597561,TV,3.89
2025-11-10 15:00:00.597561,Fridge,4.06
2025-11-10 15:00:00.597561,Router,1.06
2025-11-11 15:00:00.597561,AC,1.49
2025-11-11 15:00:00.597561,Fan,0.94
2025-11-11 15:00:00.597561,TV,4.86
2025-11-11 15:00:00.597561,Fridge,2.81
2025-11-11 15:00:00.597561,Router,4.12
2025-11-12 15:00:00.597561,AC,2.74
2025-11-12 15:00:00.597561,Fan,5.39
2025-11-12 15:00:00.597561,TV,2.96
2025-11-12 15:00:00.597561,Fridge,3.03
