date,appliance,kwh
2025-07-17 15:00:00.934530,TV,1.93
2025-07-17 15:00:00.934530,Fridge,2.53
2025-07-17 15:00:00.934530,Router,0.79
2025-07-18 15:00:00.934530,AC,2.84
2025-07-18 15:00:00.934530,Fan,2.32
2025-07-18 15:00:00.934530,TV,2.99
2025-07-18 15:00:00.934530,Fridge,2.7
2025-07-18 15:00:00.934530,Router,0.8
2025-07-19 15:00:00.934530,AC,0.97
2025-07-19 15:00:00.934530,Fan,1.01
2025-07-19 15:00:00.934530,TV,1.68
2025-07-19 15:00:00.934530,Fridge,0.89
2025-07-19 15:00:00.934530,Router,0.96
2025-07-20 15:00:00.934530,AC,1.13
2025-07-20 15:00:00.934530,Fan,2.17
2025-07-20 15:00:00.934530,TV,2.99
2025-07-20 15:00:00.934530,Fridge,2.35
2025-07-20 15:00:00.934530,Router,1.67
2025-07-21 15:00:00.934530,AC,2.14
2025-07-21 15:00:00.934530,Fan,3.11
2025-07-21 15:00:00.934530,TV,0.65
2025-07-21 15:00:00.934530,Fridge,0.82
2025-07-21 15:00:00.934530,Router,2.67
2025-07-22 15:00:00.934530,AC,2.54
2025-07-22 15:00:00.934530,Fan,2.56
2025-07-22 15:00:00.934530,TV,2.83
2025-07-22 15:00:00.934530,Fridge,1.59
2025-07-22 15:00:00.934530,Router,1.65
2025-07-23 15:00:00.934530,AC,0.8
2025-07-23 15:00:00.934530,Fan,1.8
2025-07-23 15:00:00.934530,TV,1.74
2025-07-23 15:00:00.934530,Fridge,2.82
2025-07-23 15:00:00.934530,Router,1.04
2025-07-24 15:00:00.934530,AC,0.82
2025-07-24 15:00:00.934530,Fan,3.42
2025-07-24 15:00:00.934530,TV,2.62
2025-07-24 15:00:00.934530,Fridge,1.24
2025-07-24 15:00:00.934530,Router,0.62
2025-07-25 15:00:00.934530,AC,2.93
2025-07-25 15:00:00.934530,Fan,0.5
2025-07-25 15:00:00.934530,TV,2.71
2025-07-25 15:00:00.934530,Fridge,0.68
2025-07-25 15:00:00.934530,Router,3.4
2025-07-26 15:00:00.934530,AC,1.63
2025-07-26 15:00:00.934530,Fan,1.8
2025-07-26 15:00:00.934530,TV,2.55
2025-07-26 15:00:00.934530,Fridge,2.76
2025-07-26 15:00:00.934530,Router,0.63
2025-07-27 15:00:00.934530,AC,1.8
2025-07-27 15:00:00.934530,Fan,2.49
2025-07-27 15:00:00.934530,TV,2.82
2025-07-27 15:00:00.934530,Fridge,0.81
2025-07-27 15:00:00.934530,Router,1.03
2025-07-28 15:00:00.934530,AC,2.04
2025-07-28 15:00:00.934530,Fan,1.25
2025-07-28 15:00:00.934530,TV,2.26
2025-07-28 15:00:00.934530,Fridge,3.25
2025-07-28 15:00:00.934530,Router,3.21
2025-07-29 15:00:00.934530,AC,2.39
2025-07-29 15:00:00.934530,Fan,2.68
2025-07-29 15:00:00.934530,TV,2.0
2025-07-29 15:00:00.934530,Fridge,2.06
2025-07-29 15:00:00.934530,Router,0.34
2025-07-30 15:00:00.934530,AC,3.37
2025-07-30 15:00:00.934530,Fan,1.38
2025-07-30 15:00:00.934530,TV,2.15
2025-07-30 15:00:00.934530,Fridge,0.41
2025-07-30 15:00:00.934530,Router,2.08
2025-07-31 15:00:00.934530,AC,0.3
2025-07-31 15:00:00.934530,Fan,3.09
2025-07-31 15:00:00.934530,TV,1.98
2025-07-31 15:00:00.934530,Fridge,2.73
2025-07-31 15:00:00.934530,Router,0.48
2025-08-01 15:00:00.934530,AC,3.2
2025-08-01 15:00:00.934530,Fan,2.07
2025-08-01 15:00:00.934530,TV,2.82
2025-08-01 15:00:00.934530,Fridge,3.56
2025-08-01 15:00:00.934530,Router,1.47
2025-08-02 15:00:00.934530,AC,2.36
2025-08-02 15:00:00.934530,Fan,3.33
2025-08-02 15:00:00.934530,TV,1.44
2025-08-02 15:00:00.934530,Fridge,0.58
2025-08-02 15:00:00.934530,Router,2.93
2025-08-03 15:00:00.934530,AC,3.39
2025-08-03 15:00:00.934530,Fan,2.89
2025-08-03 15:00:00.934530,TV,0.72
2025-08-03 15:00:00.934530,Fridge,1.27
2025-08-03 15:00:00.934530,Router,3.46
2025-08-04 15:00:00.934530,AC,2.88
2025-08-04 15:00:00.934530,Fan,2.12
2025-08-04 15:00:00.934530,TV,3.0
2025-08-04 15:00:00.934530,Fridge,3.1
2025-08-04 15:00:00.934530,Router,1.45
2025-08-05 15:00:00.934530,AC,3.53
2025-08-05 15:00:00.934530,Fan,0.81
2025-08-05 15:00:00.934530,TV,1.16
2025-08-05 15:00:00.934530,Fridge,2.82
2025-08-05 15:00:00.934530,Router,1.77
2025-08-06 15:00:00.934530,AC,2.94
2025-08-06 15:00:00.934530,Fan,3.08
2025-08-06 15:00:00.934530,TV,2.8
2025-08-06 15:00:00.934530,Fridge,0.49
2025-08-06 15:00:00.934530,Router,1.59
2025-08-07 15:00:00.934530,AC,3.53
2025-08-07 15:00:00.934530,Fan,2.26
2025-08-07 15:00:00.934530,TV,1.02
2025-08-07 15:00:00.934530,Fridge,3.38
2025-08-07 15:00:00.934530,Router,3.31
2025-08-08 15:00:00.934530,AC,1.26
2025-08-08 15:00:00.934530,Fan,3.37
2025-08-08 15:00:00.934530,TV,0.83
2025-08-08 15:00:00.934530,Fridge,1.94
2025-08-08 15:00:00.934530,Router,2.72
2025-08-09 15:00:00.934530,AC,2.17
2025-08-09 15:00:00.934530,Fan,0.84
2025-08-09 15:00:00.934530,TV,2.08
2025-08-09 15:00:00.934530,Fridge,2.97
2025-08-09 15:00:00.934530,Router,2.12
2025-08-10 15:00:00.934530,AC,2.88
2025-08-10 15:00:00.934530,Fan,1.79
2025-08-10 15:00:00.934530,TV,1.96
2025-08-10 15:00:00.934530,Fridge,1.62
2025-08-10 15:00:00.934530,Router,3.52
2025-08-11 15:00:00.934530,AC,0.41
2025-08-11 15:00:00.934530,Fan,1.17
2025-08-11 15:00:00.934530,TV,0.79
2025-08-11 15:00:00.934530,Fridge,1.38
2025-08-11 15:00:00.934530,Router,3.33
2025-08-12 15:00:00.934530,AC,2.19
2025-08-12 15:00:00.934530,Fan,2.12
2025-08-12 15:00:00.934530,TV,1.71
2025-08-12 15:00:00.934530,Fridge,3.36
2025-08-12 15:00:00.934530,Router,3.5
2025-08-13 15:00:00.934530,AC,3.46
2025-08-13 15:00:00.934530,Fan,3.23
2025-08-13 15:00:00.934530,TV,2.05
2025-08-13 15:00:00.934530,Fridge,2.48
2025-08-13 15:00:00.934530,Router,1.97
2025-08-14 15:00:00.934530,AC,2.95
2025-08-14 15:00:00.934530,Fan,1.58
2025-08-14 15:00:00.934530,TV,2.5
2025-08-14 15:00:00.934530,Fridge,1.11
2025-08-14 15:00:00.934530,Router,2.32
2025-08-15 15:00:00.934530,AC,1.79
2025-08-15 15:00:00.934530,Fan,2.79
2025-08-15 15:00:00.934530,TV,2.05
2025-08-15 15:00:00.934530,Fridge,0.57
2025-08-15 15:00:00.934530,Router,0.93
2025-08-16 15:00:00.934530,AC,1.79
2025-08-16 15:00:00.934530,Fan,2.7
2025-08-16 15:00:00.934530,TV,2.41
2025-08-16 15:00:00.934530,Fridge,1.33
2025-08-16 15:00:00.934530,Router,2.77
2025-08-17 15:00:00.934530,AC,0.96
2025-08-17 15:00:00.934530,Fan,1.91
2025-08-17 15:00:00.934530,TV,0.56
2025-08-17 15:00:00.934530,Fridge,1.45
2025-08-17 15:00:00.934530,Router,3.17
2025-08-18 15:00:00.934530,AC,1.94
2025-08-18 15:00:00.934530,Fan,0.49
2025-08-18 15:00:00.934530,TV,2.54
2025-08-18 15:00:00.934530,Fridge,0.63
2025-08-18 15:00:00.934530,Router,2.32
2025-08-19 15:00:00.934530,AC,2.13
2025-08-19 15:00:00.934530,Fan,2.67
2025-08-19 15:00:00.934530,TV,1.21
2025-08-19 15:00:00.934530,Fridge,2.39
2025-08-19 15:00:00.934530,Router,1.52
2025-08-20 15:00:00.934530,AC,2.14
2025-08-20 15:00:00.934530,Fan,2.56
2025-08-20 15:00:00.934530,TV,2.3
2025-08-20 15:00:00.934530,Fridge,1.93
2025-08-20 15:00:00.934530,Router,1.16
2025-08-21 15:00:00.934530,AC,2.84
2025-08-21 15:00:00.934530,Fan,0.84
2025-08-21 15:00:00.934530,TV,1.92
2025-08-21 15:00:00.934530,Fridge,2.85
2025-08-21 15:00:00.934530,Router,2.67
2025-08-22 15:00:00.934530,AC,2.25
2025-08-22 15:00:00.934530,Fan,3.47
2025-08-22 15:00:00.934530,TV,1.89
2025-08-22 15:00:00.934530,Fridge,1.43
2025-08-22 15:00:00.934530,Router,2.72
2025-08-23 15:00:00.934530,AC,1.28
2025-08-23 15:00:00.934530,Fan,1.1
2025-08-23 15:00:00.934530,TV,1.64
2025-08-23 15:00:00.934530,Fridge,2.17
2025-08-23 15:00:00.934530,Router,0.48
2025-08-24 15:00:00.934530,AC,3.34
2025-08-24 15:00:00.934530,Fan,2.1
2025-08-24 15:00:00.934530,TV,2.98
2025-08-24 15:00:00.934530,Fridge,1.56
2025-08-24 15:00:00.934530,Router,0.42
2025-08-25 15:00:00.934530,AC,3.07
2025-08-25 15:00:00.934530,Fan,3.3
2025-08-25 15:00:00.934530,TV,2.75
2025-08-25 15:00:00.934530,Fridge,1.92
2025-08-25 15:00:00.934530,Router,0.99
2025-08-26 15:00:00.934530,AC,2.45
2025-08-26 15:00:00.934530,Fan,0.74
2025-08-26 15:00:00.934530,TV,1.07
2025-08-26 15:00:00.934530,Fridge,1.07
2025-08-26 15:00:00.934530,Router,1.91
2025-08-27 15:00:00.934530,AC,3.3
2025-08-27 15:00:00.934530,Fan,1.63
2025-08-27 15:00:00.934530,TV,3.09
2025-08-27 15:00:00.934530,Fridge,2.15
2025-08-27 15:00:00.934530,Router,1.31
2025-08-28 15:00:00.934530,AC,1.67
2025-08-28 15:00:00.934530,Fan,2.23
2025-08-28 15:00:00.934530,TV,2.51
2025-08-28 15:00:00.934530,Fridge,0.44
2025-08-28 15:00:00.934530,Router,2.62
2025-08-29 15:00:00.934530,AC,3.14
2025-08-29 15:00:00.934530,Fan,2.36
2025-08-29 15:00:00.934530,TV,1.35
2025-08-29 15:00:00.934530,Fridge,2.74
2025-08-29 15:00:00.934530,Router,2.64
2025-08-30 15:00:00.934530,AC,2.2
2025-08-30 15:00:00.934530,Fan,1.2
2025-08-30 15:00:00.934530,TV,1.19
2025-08-30 15:00:00.934530,Fridge,1.45
2025-08-30 15:00:00.934530,Router,2.2
2025-08-31 15:00:00.934530,AC,1.82
2025-08-31 15:00:00.934530,Fan,2.62
2025-08-31 15:00:00.934530,TV,2.84
2025-08-31 15:00:00.934530,Fridge,2.6
2025-08-31 15:00:00.934530,Router,1.28
2025-09-01 15:00:00.934530,AC,0.87
2025-09-01 15:00:00.934530,Fan,1.12
2025-09-01 15:00:00.934530,TV,2.72
2025-09-01 15:00:00.934530,Fridge,1.56
2025-09-01 15:00:00.934530,Router,2.48
2025-09-02 15:00:00.934530,AC,3.06
2025-09-02 15:00:00.934530,Fan,2.45
2025-09-02 15:00:00.934530,TV,2.44
2025-09-02 15:00:00.934530,Fridge,1.26
2025-09-02 15:00:00.934530,Router,1.49
2025-09-03 15:00:00.934530,AC,1.48
2025-09-03 15:00:00.934530,Fan,2.89
2025-09-03 15:00:00.934530,TV,1.9
2025-09-03 15:00:00.934530,Fridge,2.96
2025-09-03 15:00:00.934530,Router,2.69
2025-09-04 15:00:00.934530,AC,3.32
2025-09-04 15:00:00.934530,Fan,1.24
2025-09-04 15:00:00.934530,TV,1.18
2025-09-04 15:00:00.934530,Fridge,0.95
2025-09-04 15:00:00.934530,Router,0.83
2025-09-05 15:00:00.934530,AC,0.58
2025-09-05 15:00:00.934530,Fan,0.79
2025-09-05 15:00:00.934530,TV,2.63
2025-09-05 15:00:00.934530,Fridge,0.3
2025-09-05 15:00:00.934530,Router,0.45
2025-09-06 15:00:00.934530,AC,0.49
2025-09-06 15:00:00.934530,Fan,3.6
2025-09-06 15:00:00.934530,TV,0.99
2025-09-06 15:00:00.934530,Fridge,1.22
2025-09-06 15:00:00.934530,Router,0.61
2025-09-07 15:00:00.934530,AC,1.83
2025-09-07 15:00:00.934530,Fan,0.51
2025-09-07 15:00:00.934530,TV,1.62
2025-09-07 15:00:00.934530,Fridge,3.18
2025-09-07 15:00:00.934530,Router,1.47
2025-09-08 15:00:00.934530,AC,0.95
2025-09-08 15:00:00.934530,Fan,3.37
2025-09-08 15:00:00.934530,TV,2.52
2025-09-08 15:00:00.934530,Fridge,2.22
2025-09-08 15:00:00.934530,Router,2.03
2025-09-09 15:00:00.934530,AC,0.36
2025-09-09 15:00:00.934530,Fan,2.86
2025-09-09 15:00:00.934530,TV,2.65
2025-09-09 15:00:00.934530,Fridge,0.41
2025-09-09 15:00:00.934530,Router,1.57
2025-09-10 15:00:00.934530,AC,1.25
2025-09-10 15:00:00.934530,Fan,2.54
2025-09-10 15:00:00.934530,TV,2.98
2025-09-10 15:00:00.934530,Fridge,1.75
2025-09-10 15:00:00.934530,Router,1.69
2025-09-11 15:00:00.934530,AC,2.68
2025-09-11 15:00:00.934530,Fan,1.5
2025-09-11 15:00:00.934530,TV,2.68
2025-09-11 15:00:00.934530,Fridge,0.52
2025-09-11 15:00:00.934530,Router,1.74
2025-09-12 15:00:00.934530,AC,3.27
2025-09-12 15:00:00.934530,Fan,1.08
2025-09-12 15:00:00.934530,TV,2.26
2025-09-12 15:00:00.934530,Fridge,1.28
2025-09-12 15:00:00.934530,Router,3.32
2025-09-13 15:00:00.934530,AC,1.93
2025-09-13 15:00:00.934530,Fan,1.78
2025-09-13 15:00:00.934530,TV,2.84
2025-09-13 15:00:00.934530,Fridge,3.53
2025-09-13 15:00:00.934530,Router,1.53
2025-09-14 15:00:00.934530,AC,2.64
2025-09-14 15:00:00.934530,Fan,3.38
2025-09-14 15:00:00.934530,TV,2.87
2025-09-14 15:00:00.934530,Fridge,1.3
2025-09-14 15:00:00.934530,Router,3.23
2025-09-15 15:00:00.934530,AC,1.61
2025-09-15 15:00:00.934530,Fan,3.01
2025-09-15 15:00:00.934530,TV,0.99
2025-09-15 15:00:00.934530,Fridge,3.39
2025-09-15 15:00:00.934530,Router,0.62
2025-09-16 15:00:00.934530,AC,0.54
2025-09-16 15:00:00.934530,Fan,3.06
2025-09-16 15:00:00.934530,TV,3.49
2025-09-16 15:00:00.934530,Fridge,1.38
2025-09-16 15:00:00.934530,Router,2.2
2025-09-17 15:00:00.934530,AC,3.1
2025-09-17 15:00:00.934530,Fan,3.16
2025-09-17 15:00:00.934530,TV,1.5
2025-09-17 15:00:00.934530,Fridge,1.45
2025-09-17 15:00:00.934530,Router,1.5
2025-09-18 15:00:00.934530,AC,1.12
2025-09-18 15:00:00.934530,Fan,1.29
2025-09-18 15:00:00.934530,TV,1.69
2025-09-18 15:00:00.934530,Fridge,1.75
2025-09-18 15:00:00.934530,Router,0.46
2025-09-19 15:00:00.934530,AC,3.26
2025-09-19 15:00:00.934530,Fan,2.58
2025-09-19 15:00:00.934530,TV,3.3
2025-09-19 15:00:00.934530,Fridge,2.59
2025-09-19 15:00:00.934530,Router,2.6
2025-09-20 15:00:00.934530,AC,2.46
2025-09-20 15:00:00.934530,Fan,1.04
2025-09-20 15:00:00.934530,TV,0.9
2025-09-20 15:00:00.934530,Fridge,2.54
2025-09-20 15:00:00.934530,Router,0.95
2025-09-21 15:00:00.934530,AC,0.88
2025-09-21 15:00:00.934530,Fan,3.0
2025-09-21 15:00:00.934530,TV,3.52
2025-09-21 15:00:00.934530,Fridge,3.05
2025-09-21 15:00:00.934530,Router,1.88
2025-09-22 15:00:00.934530,AC,2.89
2025-09-22 15:00:00.934530,Fan,0.97
2025-09-22 15:00:00.934530,TV,3.43
2025-09-22 15:00:00.934530,Fridge,1.08
2025-09-22 15:00:00.934530,Router,2.24
2025-09-23 15:00:00.934530,AC,1.37
2025-09-23 15:00:00.934530,Fan,1.89
2025-09-23 15:00:00.934530,TV,1.98
2025-09-23 15:00:00.934530,Fridge,2.78
2025-09-23 15:00:00.934530,Router,3.13
2025-09-24 15:00:00.934530,AC,2.88
2025-09-24 15:00:00.934530,Fan,1.78
2025-09-24 15:00:00.934530,TV,3.19
2025-09-24 15:00:00.934530,Fridge,2.48
2025-09-24 15:00:00.934530,Router,2.59
2025-09-25 15:00:00.934530,AC,2.21
2025-09-25 15:00:00.934530,Fan,2.22
2025-09-25 15:00:00.934530,TV,1.99
2025-09-25 15:00:00.934530,Fridge,2.57
2025-09-25 15:00:00.934530,Router,3.2
2025-09-26 15:00:00.934530,AC,3.12
2025-09-26 15:00:00.934530,Fan,3.57
2025-09-26 15:00:00.934530,TV,3.33
2025-09-26 15:00:00.934530,Fridge,2.48
2025-09-26 15:00:00.934530,Router,1.57
2025-09-27 15:00:00.934530,AC,1.71
2025-09-27 15:00:00.934530,Fan,1.1
2025-09-27 15:00:00.934530,TV,3.31
2025-09-27 15:00:00.934530,Fridge,1.85
2025-09-27 15:00:00.934530,Router,0.53
2025-09-28 15:00:00.934530,AC,2.02
2025-09-28 15:00:00.934530,Fan,3.48
2025-09-28 15:00:00.934530,TV,1.55
2025-09-28 15:00:00.934530,Fridge,0.84
2025-09-28 15:00:00.934530,Router,2.96
2025-09-29 15:00:00.934530,AC,3.6
2025-09-29 15:00:00.934530,Fan,2.42
2025-09-29 15:00:00.934530,TV,2.64
2025-09-29 15:00:00.934530,Fridge,1.63
2025-09-29 15:00:00.934530,Router,1.1
2025-09-30 15:00:00.934530,AC,3.4
2025-09-30 15:00:00.934530,Fan,3.25
2025-09-30 15:00:00.934530,TV,1.94
2025-09-30 15:00:00.934530,Fridge,0.71
2025-09-30 15:00:00.934530,Router,1.04
2025-10-01 15:00:00.934530,AC,1.07
2025-10-01 15:00:00.934530,Fan,1.34
2025-10-01 15:00:00.934530,TV,0.32
2025-10-01 15:00:00.934530,Fridge,1.02
2025-10-01 15:00:00.934530,Router,1.43
2025-10-02 15:00:00.934530,AC,0.82
2025-10-02 15:00:00.934530,Fan,1.09
2025-10-02 15:00:00.934530,TV,0.91
2025-10-02 15:00:00.934530,Fridge,0.79
2025-10-02 15:00:00.934530,Router,1.51
2025-10-03 15:00:00.934530,AC,0.83
2025-10-03 15:00:00.934530,Fan,0.81
2025-10-03 15:00:00.934530,TV,3.45
2025-10-03 15:00:00.934530,Fridge,0.65
2025-10-03 15:00:00.934530,Router,2.5
2025-10-04 15:00:00.934530,AC,2.39
2025-10-04 15:00:00.934530,Fan,1.69
2025-10-04 15:00:00.934530,TV,0.91
2025-10-04 15:00:00.934530,Fridge,1.16
2025-10-04 15:00:00.934530,Router,1.32
2025-10-05 15:00:00.934530,AC,2.71
2025-10-05 15:00:00.934530,Fan,1.16
2025-10-05 15:00:00.934530,TV,1.79
2025-10-05 15:00:00.934530,Fridge,3.34
2025-10-05 15:00:00.934530,Router,2.45
2025-10-06 15:00:00.934530,AC,3.48
2025-10-06 15:00:00.934530,Fan,1.33
2025-10-06 15:00:00.934530,TV,0.66
2025-10-06 15:00:00.934530,Fridge,2.67
2025-10-06 15:00:00.934530,Router,1.41
2025-10-07 15:00:00.934530,AC,2.98
2025-10-07 15:00:00.934530,Fan,1.5
2025-10-07 15:00:00.934530,TV,2.52
2025-10-07 15:00:00.934530,Fridge,1.12
2025-10-07 15:00:00.934530,Router,3.22
2025-10-08 15:00:00.934530,AC,0.51
2025-10-08 15:00:00.934530,Fan,0.79
2025-10-08 15:00:00.934530,TV,2.21
2025-10-08 15:00:00.934530,Fridge,2.23
2025-10-08 15:00:00.934530,Router,3.43
2025-10-09 15:00:00.934530,AC,1.74
2025-10-09 15:00:00.934530,Fan,2.4
2025-10-09 15:00:00.934530,TV,3.02
2025-10-09 15:00:00.934530,Fridge,3.47
2025-10-09 15:00:00.934530,Router,0.8
2025-10-10 15:00:00.934530,AC,2.66
2025-10-10 15:00:00.934530,Fan,2.4
2025-10-10 15:00:00.934530,TV,2.04
2025-10-10 15:00:00.934530,Fridge,2.85
2025-10-10 15:00:00.934530,Router,1.35
2025-10-11 15:00:00.934530,AC,2.78
2025-10-11 15:00:00.934530,Fan,2.82
2025-10-11 15:00:00.934530,TV,3.23
2025-10-11 15:00:00.934530,Fridge,3.14
2025-10-11 15:00:00.934530,Router,3.22
2025-10-12 15:00:00.934530,AC,1.07
2025-10-12 15:00:00.934530,Fan,2.53
2025-10-12 15:00:00.934530,TV,2.51
2025-10-12 15:00:00.934530,Fridge,0.59
2025-10-12 15:00:00.934530,Router,2.16
2025-10-13 15:00:00.934530,AC,1.9
2025-10-13 15:00:00.934530,Fan,1.13
2025-10-13 15:00:00.934530,TV,2.17
2025-10-13 15:00:00.934530,Fridge,2.15
2025-10-13 15:00:00.934530,Router,3.59
2025-10-14 15:00:00.934530,AC,2.43
2025-10-14 15:00:00.934530,Fan,0.4
2025-10-14 15:00:00.934530,TV,3.37
2025-10-14 15:00:00.934530,Fridge,3.21
2025-10-14 15:00:00.934530,Router,0.74
2025-10-15 15:00:00.934530,AC,1.5
2025-10-15 15:00:00.934530,Fan,0.89
2025-10-15 15:00:00.934530,TV,1.18
2025-10-15 15:00:00.934530,Fridge,1.02
2025-10-15 15:00:00.934530,Router,2.15
2025-10-16 15:00:00.934530,AC,1.41
2025-10-16 15:00:00.934530,Fan,3.45
2025-10-16 15:00:00.934530,TV,0.9
2025-10-16 15:00:00.934530,Fridge,2.81
2025-10-16 15:00:00.934530,Router,2.26
2025-10-17 15:00:00.934530,AC,0.83
2025-10-17 15:00:00.934530,Fan,2.86
2025-10-17 15:00:00.934530,TV,0.42
2025-10-17 15:00:00.934530,Fridge,0.43
2025-10-17 15:00:00.934530,Router,2.98
2025-10-18 15:00:00.934530,AC,1.74
2025-10-18 15:00:00.934530,Fan,2.66
2025-10-18 15:00:00.934530,TV,1.32
2025-10-18 15:00:00.934530,Fridge,0.73
2025-10-18 15:00:00.934530,Router,3.2
2025-10-19 15:00:00.934530,AC,1.26
2025-10-19 15:00:00.934530,Fan,0.79
2025-10-19 15:00:00.934530,TV,1.01
2025-10-19 15:00:00.934530,Fridge,0.48
2025-10-19 15:00:00.934530,Router,2.94
2025-10-20 15:00:00.934530,AC,1.66
2025-10-20 15:00:00.934530,Fan,1.45
2025-10-20 15:00:00.934530,TV,0.69
2025-10-20 15:00:00.934530,Fridge,3.5
2025-10-20 15:00:00.934530,Router,0.87
2025-10-21 15:00:00.934530,AC,1.41
2025-10-21 15:00:00.934530,Fan,0.64
2025-10-21 15:00:00.934530,TV,2.53
2025-10-21 15:00:00.934530,Fridge,3.4
2025-10-21 15:00:00.934530,Router,0.44
2025-10-22 15:00:00.934530,AC,1.56
2025-10-22 15:00:00.934530,Fan,3.34
2025-10-22 15:00:00.934530,TV,1.11
2025-10-22 15:00:00.934530,Fridge,1.53
2025-10-22 15:00:00.934530,Router,0.62
2025-10-23 15:00:00.934530,AC,2.3
2025-10-23 15:00:00.934530,Fan,2.28
2025-10-23 15:00:00.934530,TV,3.34
2025-10-23 15:00:00.934530,Fridge,2.91
2025-10-23 15:00:00.934530,Router,2.47
2025-10-24 15:00:00.934530,AC,0.38
2025-10-24 15:00:00.934530,Fan,1.18
2025-10-24 15:00:00.934530,TV,2.69
2025-10-24 15:00:00.934530,Fridge,2.86
2025-10-24 15:00:00.934530,Router,2.22
2025-10-25 15:00:00.934530,AC,2.72
2025-10-25 15:00:00.934530,Fan,0.3
2025-10-25 15:00:00.934530,TV,0.5
2025-10-25 15:00:00.934530,Fridge,0.72
2025-10-25 15:00:00.934530,Router,3.2
2025-10-26 15:00:00.934530,AC,1.14
2025-10-26 15:00:00.934530,Fan,2.12
2025-10-26 15:00:00.934530,TV,0.77
2025-10-26 15:00:00.934530,Fridge,1.53
2025-10-26 15:00:00.934530,Router,3.25
2025-10-27 15:00:00.934530,AC,2.73
2025-10-27 15:00:00.934530,Fan,3.17
2025-10-27 15:00:00.934530,TV,1.32
2025-10-27 15:00:00.934530,Fridge,1.16
2025-10-27 15:00:00.934530,Router,2.43
2025-10-28 15:00:00.934530,AC,2.21
2025-10-28 15:00:00.934530,Fan,0.51
2025-10-28 15:00:00.934530,TV,1.02
2025-10-28 15:00:00.934530,Fridge,3.02
2025-10-28 15:00:00.934530,Router,3.3
2025-10-29 15:00:00.934530,AC,3.23
2025-10-29 15:00:00.934530,Fan,1.53
2025-10-29 15:00:00.934530,TV,2.13
2025-10-29 15:00:00.934530,Fridge,2.64
2025-10-29 15:00:00.934530,Router,1.94
2025-10-30 15:00:00.934530,AC,0.65
2025-10-30 15:00:00.934530,Fan,2.2
2025-10-30 15:00:00.934530,TV,2.21
2025-10-30 15:00:00.934530,Fridge,0.86
2025-10-30 15:00:00.934530,Router,2.27
2025-10-31 15:00:00.934530,AC,0.67
2025-10-31 15:00:00.934530,Fan,0.49
2025-10-31 15:00:00.934530,TV,3.18
2025-10-31 15:00:00.934530,Fridge,1.06
2025-10-31 15:00:00.934530,Router,2.02
2025-11-01 15:00:00.934530,AC,1.72
2025-11-01 15:00:00.934530,Fan,1.81
2025-11-01 15:00:00.934530,TV,2.92
2025-11-01 15:00:00.934530,Fridge,1.82
2025-11-01 15:00:00.934530,Router,2.39
2025-11-02 15:00:00.934530,AC,2.07
2025-11-02 15:00:00.934530,Fan,2.35
2025-11-02 15:00:00.934530,TV,0.92
2025-11-02 15:00:00.934530,Fridge,0.76
2025-11-02 15:00:00.934530,Router,2.33
2025-11-03 15:00:00.934530,AC,1.53
2025-11-03 15:00:00.934530,Fan,1.82
2025-11-03 15:00:00.934530,TV,1.52
2025-11-03 15:00:00.934530,Fridge,1.6
2025-11-03 15:00:00.934530,Router,2.34
2025-11-04 15:00:00.934530,AC,0.87
2025-11-04 15:00:00.934530,Fan,1.7
2025-11-04 15:00:00.934530,TV,3.19
2025-11-04 15:00:00.934530,Fridge,0.62
2025-11-04 15:00:00.934530,Router,2.79
2025-11-05 15:00:00.934530,AC,2.99
2025-11-05 15:00:00.934530,Fan,3.12
2025-11-05 15:00:00.934530,TV,2.99
2025-11-05 15:00:00.934530,Fridge,2.67
2025-11-05 15:00:00.934530,Router,3.34
2025-11-06 15:00:00.934530,AC,1.29
2025-11-06 15:00:00.934530,Fan,0.91
2025-11-06 15:00:00.934530,TV,0.77
2025-11-06 15:00:00.934530,Fridge,0.76
2025-11-06 15:00:00.934530,Router,1.56
2025-11-07 15:00:00.934530,AC,1.31
2025-11-07 15:00:00.934530,Fan,1.06
2025-11-07 15:00:00.934530,TV,1.69
2025-11-07 15:00:00.934530,Fridge,2.18
2025-11-07 15:00:00.934530,Router,3.55
2025-11-08 15:00:00.934530,AC,2.87
2025-11-08 15:00:00.934530,Fan,2.26
2025-11-08 15:00:00.934530,TV,3.33
2025-11-08 15:00:00.934530,Fridge,2.38
2025-11-08 15:00:00.934530,Router,0.82
2025-11-09 15:00:00.934530,AC,3.02
2025-11-09 15:00:00.934530,Fan,1.81
2025-11-09 15:00:00.934530,TV,1.59
2025-11-09 15:00:00.934530,Fridge,1.45
2025-11-09 15:00:00.934530,Router,0.48
2025-11-10 15:00:00.934530,AC,3.31
2025-11-10 15:00:00.934530,Fan,3.32
2025-11-10 15:00:00.934530,TV,2.8
2025-11-10 15:00:00.934530,Fridge,2.47
2025-11-10 15:00:00.934530,Router,3.21
2025-11-11 15:00:00.934530,AC,0.34
2025-11-11 15:00:00.934530,Fan,2.57
2025-11-11 15:00:00.934530,TV,1.54
2025-11-11 15:00:00.934530,Fridge,3.12
2025-11-11 15:00:00.934530,Router,0.51
2025-11-12 15:00:00.934530,AC,1.57
2025-11-12 15:00:00.934530,Fan,1.83
2025-11-12 15:00:00.934530,TV,3.4
2025-11-12 15:00:00.934530,Fridge,3.53
