date,appliance,kwh
2025-07-17 15:00:00.769734,TV,3.22
2025-07-17 15:00:00.769734,Fridge,2.53
2025-07-17 15:00:00.769734,Router,2.68
2025-07-18 15:00:00.769734,AC,0.96
2025-07-18 15:00:00.769734,Fan,3.63
2025-07-18 15:00:00.769734,TV,8.83
2025-07-18 15:00:00.769734,Fridge,2.8
2025-07-18 15:00:00.769734,Router,6.6
2025-07-19 15:00:00.769734,AC,7.14
2025-07-19 15:00:00.769734,Fan,2.62
2025-07-19 15:00:00.769734,TV,2.6
2025-07-19 15:00:00.769734,Fridge,2.94
2025-07-19 15:00:00.769734,Router,7.64
2025-07-20 15:00:00.769734,AC,5.47
2025-07-20 15:00:00.769734,Fan,6.92
2025-07-20 15:00:00.769734,TV,2.54
2025-07-20 15:00:00.769734,Fridge,7.34
2025-07-20 15:00:00.769734,Router,3.76
2025-07-21 15:00:00.769734,AC,4.91
2025-07-21 15:00:00.769734,Fan,5.41
2025-07-21 15:00:00.769734,TV,6.94
2025-07-21 15:00:00.769734,Fridge,4.43
2025-07-21 15:00:00.769734,Router,8.61
2025-07-22 15:00:00.769734,AC,2.69
2025-07-22 15:00:00.769734,Fan,1.61
2025-07-22 15:00:00.769734,TV,6.27
2025-07-22 15:00:00.769734,Fridge,3.14
2025-07-22 15:00:00.769734,Router,3.55
2025-07-23 15:00:00.769734,AC,3.66
2025-07-23 15:00:00.769734,Fan,4.16
2025-07-23 15:00:00.769734,TV,2.82
2025-07-23 15:00:00.769734,Fridge,0.99
2025-07-23 15:00:00.769734,Router,1.53
2025-07-24 15:00:00.769734,AC,5.48
2025-07-24 15:00:00.769734,Fan,7.2
2025-07-24 15:00:00.769734,TV,8.27
2025-07-24 15:00:00.769734,Fridge,3.48
2025-07-24 15:00:00.769734,Router,1.84
2025-07-25 15:00:00.769734,AC,3.4
2025-07-25 15:00:00.769734,Fan,6.59
2025-07-25 15:00:00.769734,TV,1.77
2025-07-25 15:00:00.769734,Fridge,4.48
2025-07-25 15:00:00.769734,Router,5.33
2025-07-26 15:00:00.769734,AC,4.68
2025-07-26 15:00:00.769734,Fan,6.08
2025-07-26 15:00:00.769734,TV,6.14
2025-07-26 15:00:00.769734,Fridge,2.33
2025-07-26 15:00:00.769734,Router,5.98
2025-07-27 15:00:00.769734,AC,7.89
2025-07-27 15:00:00.769734,Fan,8.7
2025-07-27 15:00:00.769734,TV,4.93
2025-07-27 15:00:00.769734,Fridge,2.05
2025-07-27 15:00:00.769734,Router,6.57
2025-07-28 15:00:00.769734,AC,5.13
2025-07-28 15:00:00.769734,Fan,8.92
2025-07-28 15:00:00.769734,TV,0.87
2025-07-28 15:00:00.769734,Fridge,6.35
2025-07-28 15:00:00.769734,Router,6.03
2025-07-29 15:00:00.769734,AC,3.65
2025-07-29 15:00:00.769734,Fan,4.29
2025-07-29 15:00:00.769734,TV,6.97
2025-07-29 15:00:00.769734,Fridge,6.11
2025-07-29 15:00:00.769734,Router,2.35
2025-07-30 15:00:00.769734,AC,3.18
2025-07-30 15:00:00.769734,Fan,6.54
2025-07-30 15:00:00.769734,TV,8.78
2025-07-30 15:00:00.769734,Fridge,2.79
2025-07-30 15:00:00.769734,Router,1.37
2025-07-31 15:00:00.769734,AC,5.2
2025-07-31 15:00:00.769734,Fan,1.58
2025-07-31 15:00:00.769734,TV,4.9
2025-07-31 15:00:00.769734,Fridge,3.89
2025-07-31 15:00:00.769734,Router,5.35
2025-08-01 15:00:00.769734,AC,5.31
2025-08-01 15:00:00.769734,Fan,1.79
2025-08-01 15:00:00.769734,TV,7.85
2025-08-01 15:00:00.769734,Fridge,6.5
2025-08-01 15:00:00.769734,Router,7.78
2025-08-02 15:00:00.769734,AC,2.05
2025-08-02 15:00:00.769734,Fan,7.51
2025-08-02 15:00:00.769734,TV,4.69
2025-08-02 15:00:00.769734,Fridge,6.81
2025-08-02 15:00:00.769734,Router,2.76
2025-08-03 15:00:00.769734,AC,2.89
2025-08-03 15:00:00.769734,Fan,1.36
2025-08-03 15:00:00.769734,TV,2.56
2025-08-03 15:00:00.769734,Fridge,1.0
2025-08-03 15:00:00.769734,Router,3.15
2025-08-04 15:00:00.769734,AC,8.29
2025-08-04 15:00:00.769734,Fan,2.63
2025-08-04 15:00:00.769734,TV,2.36
2025-08-04 15:00:00.769734,Fridge,3.62
2025-08-04 15:00:00.769734,Router,2.34
2025-08-05 15:00:00.769734,AC,1.05
2025-08-05 15:00:00.769734,Fan,0.78
2025-08-05 15:00:00.769734,TV,3.47
2025-08-05 15:00:00.769734,Fridge,4.89
2025-08-05 15:00:00.769734,Router,8.14
2025-08-06 15:00:00.769734,AC,8.07
2025-08-06 15:00:00.769734,Fan,7.87
2025-08-06 15:00:00.769734,TV,6.55
2025-08-06 15:00:00.769734,Fridge,8.61
2025-08-06 15:00:00.769734,Router,5.72
2025-08-07 15:00:00.769734,AC,5.4
2025-08-07 15:00:00.769734,Fan,1.96
2025-08-07 15:00:00.769734,TV,7.95
2025-08-07 15:00:00.769734,Fridge,2.58
2025-08-07 15:00:00.769734,Router,7.63
2025-08-08 15:00:00.769734,AC,8.55
2025-08-08 15:00:00.769734,Fan,7.35
2025-08-08 15:00:00.769734,TV,1.12
2025-08-08 15:00:00.769734,Fridge,6.27
2025-08-08 15:00:00.769734,Router,6.27
2025-08-09 15:00:00.769734,AC,2.78
2025-08-09 15:00:00.769734,Fan,5.56
2025-08-09 15:00:00.769734,TV,7.12
2025-08-09 15:00:00.769734,Fridge,1.75
2025-08-09 15:00:00.769734,Router,5.17
2025-08-10 15:00:00.769734,AC,5.22
2025-08-10 15:00:00.769734,Fan,8.9
2025-08-10 15:00:00.769734,TV,1.75
2025-08-10 15:00:00.769734,Fridge,8.04
2025-08-10 15:00:00.769734,Router,4.49
2025-08-11 15:00:00.769734,AC,6.71
2025-08-11 15:00:00.769734,Fan,8.38
2025-08-11 15:00:00.769734,TV,3.73
2025-08-11 15:00:00.769734,Fridge,6.07
2025-08-11 15:00:00.769734,Router,1.48
2025-08-12 15:00:00.769734,AC,3.38
2025-08-12 15:00:00.769734,Fan,2.27
2025-08-12 15:00:00.769734,TV,6.89
2025-08-12 15:00:00.769734,Fridge,2.95
2025-08-12 15:00:00.769734,Router,2.6
2025-08-13 15:00:00.769734,AC,3.92
2025-08-13 15:00:00.769734,Fan,2.66
2025-08-13 15:00:00.769734,TV,2.72
2025-08-13 15:00:00.769734,Fridge,3.48
2025-08-13 15:00:00.769734,Router,2.09
2025-08-14 15:00:00.769734,AC,8.04
2025-08-14 15:00:00.769734,Fan,3.86
2025-08-14 15:00:00.769734,TV,5.65
2025-08-14 15:00:00.769734,Fridge,2.87
2025-08-14 15:00:00.769734,Router,8.84
2025-08-15 15:00:00.769734,AC,1.56
2025-08-15 15:00:00.769734,Fan,4.33
2025-08-15 15:00:00.769734,TV,0.97
2025-08-15 15:00:00.769734,Fridge,2.51
2025-08-15 15:00:00.769734,Router,4.1
2025-08-16 15:00:00.769734,AC,3.72
2025-08-16 15:00:00.769734,Fan,4.58
2025-08-16 15:00:00.769734,TV,4.77
2025-08-16 15:00:00.769734,Fridge,0.87
2025-08-16 15:00:00.769734,Router,7.86
2025-08-17 15:00:00.769734,AC,8.98
2025-08-17 15:00:00.769734,Fan,1.49
2025-08-17 15:00:00.769734,TV,2.08
2025-08-17 15:00:00.769734,Fridge,3.36
2025-08-17 15:00:00.769734,Router,4.22
2025-08-18 15:00:00.769734,AC,3.91
2025-08-18 15:00:00.769734,Fan,6.07
2025-08-18 15:00:00.769734,TV,6.91
2025-08-18 15:00:00.769734,Fridge,5.86
2025-08-18 15:00:00.769734,Router,2.46
2025-08-19 15:00:00.769734,AC,6.86
2025-08-19 15:00:00.769734,Fan,3.05
2025-08-19 15:00:00.769734,TV,1.14
2025-08-19 15:00:00.769734,Fridge,1.95
2025-08-19 15:00:00.769734,Router,8.73
2025-08-20 15:00:00.769734,AC,7.09
2025-08-20 15:00:00.769734,Fan,6.8
2025-08-20 15:00:00.769734,TV,7.47
2025-08-20 15:00:00.769734,Fridge,4.26
2025-08-20 15:00:00.769734,Router,2.14
2025-08-21 15:00:00.769734,AC,3.8
2025-08-21 15:00:00.769734,Fan,2.7
2025-08-21 15:00:00.769734,TV,5.4
2025-08-21 15:00:00.769734,Fridge,4.06
2025-08-21 15:00:00.769734,Router,6.65
2025-08-22 15:00:00.769734,AC,8.03
2025-08-22 15:00:00.769734,Fan,2.02
2025-08-22 15:00:00.769734,TV,5.4
2025-08-22 15:00:00.769734,Fridge,6.22
2025-08-22 15:00:00.769734,Router,8.37
2025-08-23 15:00:00.769734,AC,3.46
2025-08-23 15:00:00.769734,Fan,1.23
2025-08-23 15:00:00.769734,TV,2.05
2025-08-23 15:00:00.769734,Fridge,5.63
2025-08-23 15:00:00.769734,Router,8.23
2025-08-24 15:00:00.769734,AC,1.69
2025-08-24 15:00:00.769734,Fan,3.82
2025-08-24 15:00:00.769734,TV,5.8
2025-08-24 15:00:00.769734,Fridge,4.03
2025-08-24 15:00:00.769734,Router,4.78
2025-08-25 15:00:00.769734,AC,1.53
2025-08-25 15:00:00.769734,Fan,4.75
2025-08-25 15:00:00.769734,TV,6.03
2025-08-25 15:00:00.769734,Fridge,2.55
2025-08-25 15:00:00.769734,Router,2.09
2025-08-26 15:00:00.769734,AC,2.47
2025-08-26 15:00:00.769734,Fan,7.01
2025-08-26 15:00:00.769734,TV,4.97
2025-08-26 15:00:00.769734,Fridge,3.9
2025-08-26 15:00:00.769734,Router,3.69
2025-08-27 15:00:00.769734,AC,4.28
2025-08-27 15:00:00.769734,Fan,8.75
2025-08-27 15:00:00.769734,TV,1.12
2025-08-27 15:00:00.769734,Fridge,8.03
2025-08-27 15:00:00.769734,Router,6.94
2025-08-28 15:00:00.769734,AC,6.9
2025-08-28 15:00:00.769734,Fan,5.09
2025-08-28 15:00:00.769734,TV,7.69
2025-08-28 15:00:00.769734,Fridge,6.9
2025-08-28 15:00:00.769734,Router,0.78
2025-08-29 15:00:00.769734,AC,1.9
2025-08-29 15:00:00.769734,Fan,0.78
2025-08-29 15:00:00.769734,TV,5.67
2025-08-29 15:00:00.769734,Fridge,2.04
2025-08-29 15:00:00.769734,Router,1.84
2025-08-30 15:00:00.769734,AC,3.99
2025-08-30 15:00:00.769734,Fan,8.91
2025-08-30 15:00:00.769734,TV,1.81
2025-08-30 15:00:00.769734,Fridge,5.15
2025-08-30 15:00:00.769734,Router,6.17
2025-08-31 15:00:00.769734,AC,2.57
2025-08-31 15:00:00.769734,Fan,2.78
2025-08-31 15:00:00.769734,TV,0.95
2025-08-31 15:00:00.769734,Fridge,5.61
2025-08-31 15:00:00.769734,Router,4.97
2025-09-01 15:00:00.769734,AC,4.3
2025-09-01 15:00:00.769734,Fan,2.55
2025-09-01 15:00:00.769734,TV,5.72
2025-09-01 15:00:00.769734,Fridge,3.85
2025-09-01 15:00:00.769734,Router,3.43
2025-09-02 15:00:00.769734,AC,6.47
2025-09-02 15:00:00.769734,Fan,2.9
2025-09-02 15:00:00.769734,TV,6.04
2025-09-02 15:00:00.769734,Fridge,5.2
2025-09-02 15:00:00.769734,Router,5.24
2025-09-03 15:00:00.769734,AC,2.71
2025-09-03 15:00:00.769734,Fan,3.4
2025-09-03 15:00:00.769734,TV,6.07
2025-09-03 15:00:00.769734,Fridge,4.08
2025-09-03 15:00:00.769734,Router,2.56
2025-09-04 15:00:00.769734,AC,4.84
2025-09-04 15:00:00.769734,Fan,3.43
2025-09-04 15:00:00.769734,TV,4.18
2025-09-04 15:00:00.769734,Fridge,8.78
2025-09-04 15:00:00.769734,Router,5.66
2025-09-05 15:00:00.769734,AC,1.56
2025-09-05 15:00:00.769734,Fan,2.78
2025-09-05 15:00:00.769734,TV,1.24
2025-09-05 15:00:00.769734,Fridge,4.86
2025-09-05 15:00:00.769734,Router,7.03
2025-09-06 15:00:00.769734,AC,3.24
2025-09-06 15:00:00.769734,Fan,4.84
2025-09-06 15:00:00.769734,TV,6.2
2025-09-06 15:00:00.769734,Fridge,0.81
2025-09-06 15:00:00.769734,Router,6.37
2025-09-07 15:00:00.769734,AC,2.3
2025-09-07 15:00:00.769734,Fan,2.03
2025-09-07 15:00:00.769734,TV,2.67
2025-09-07 15:00:00.769734,Fridge,6.56
2025-09-07 15:00:00.769734,Router,3.38
2025-09-08 15:00:00.769734,AC,8.69
2025-09-08 15:00:00.769734,Fan,6.13
2025-09-08 15:00:00.769734,TV,0.84
2025-09-08 15:00:00.769734,Fridge,1.63
2025-09-08 15:00:00.769734,Router,6.71
2025-09-09 15:00:00.769734,AC,8.66
2025-09-09 15:00:00.769734,Fan,2.97
2025-09-09 15:00:00.769734,TV,7.38
2025-09-09 15:00:00.769734,Fridge,6.71
2025-09-09 15:00:00.769734,Router,5.82
2025-09-10 15:00:00.769734,AC,2.35
2025-09-10 15:00:00.769734,Fan,8.4
2025-09-10 15:00:00.769734,TV,5.46
2025-09-10 15:00:00.769734,Fridge,0.91
2025-09-10 15:00:00.769734,Router,4.66
2025-09-11 15:00:00.769734,AC,4.46
2025-09-11 15:00:00.769734,Fan,4.66
2025-09-11 15:00:00.769734,TV,4.96
2025-09-11 15:00:00.769734,Fridge,5.14
2025-09-11 15:00:00.769734,Router,1.89
2025-09-12 15:00:00.769734,AC,2.65
2025-09-12 15:00:00.769734,Fan,4.1
2025-09-12 15:00:00.769734,TV,2.76
2025-09-12 15:00:00.769734,Fridge,6.92
2025-09-12 15:00:00.769734,Router,3.75
2025-09-13 15:00:00.769734,AC,7.02
2025-09-13 15:00:00.769734,Fan,8.78
2025-09-13 15:00:00.769734,TV,2.0
2025-09-13 15:00:00.769734,Fridge,2.92
2025-09-13 15:00:00.769734,Router,1.78
2025-09-14 15:00:00.769734,AC,3.7
2025-09-14 15:00:00.769734,Fan,7.33
2025-09-14 15:00:00.769734,TV,5.23
2025-09-14 15:00:00.769734,Fridge,2.06
2025-09-14 15:00:00.769734,Router,3.69
2025-09-15 15:00:00.769734,AC,2.49
2025-09-15 15:00:00.769734,Fan,2.38
2025-09-15 15:00:00.769734,TV,7.3
2025-09-15 15:00:00.769734,Fridge,8.28
2025-09-15 15:00:00.769734,Router,7.82
2025-09-16 15:00:00.769734,AC,2.38
2025-09-16 15:00:00.769734,Fan,3.45
2025-09-16 15:00:00.769734,TV,8.49
2025-09-16 15:00:00.769734,Fridge,7.3
2025-09-16 15:00:00.769734,Router,1.24
2025-09-17 15:00:00.769734,AC,7.04
2025-09-17 15:00:00.769734,Fan,5.25
2025-09-17 15:00:00.769734,TV,1.2
2025-09-17 15:00:00.769734,Fridge,7.14
2025-09-17 15:00:00.769734,Router,5.59
2025-09-18 15:00:00.769734,AC,7.19
2025-09-18 15:00:00.769734,Fan,6.16
2025-09-18 15:00:00.769734,TV,5.97
2025-09-18 15:00:00.769734,Fridge,8.22
2025-09-18 15:00:00.769734,Router,0.88
2025-09-19 15:00:00.769734,AC,3.17
2025-09-19 15:00:00.769734,Fan,2.26
2025-09-19 15:00:00.769734,TV,1.02
2025-09-19 15:00:00.769734,Fridge,4.96
2025-09-19 15:00:00.769734,Router,3.98
2025-09-20 15:00:00.769734,AC,6.51
2025-09-20 15:00:00.769734,Fan,1.35
2025-09-20 15:00:00.769734,TV,3.7
2025-09-20 15:00:00.769734,Fridge,6.87
2025-09-20 15:00:00.769734,Router,2.68
2025-09-21 15:00:00.769734,AC,0.83
2025-09-21 15:00:00.769734,Fan,8.82
2025-09-21 15:00:00.769734,TV,1.55
2025-09-21 15:00:00.769734,Fridge,2.13
2025-09-21 15:00:00.769734,Router,3.58
2025-09-22 15:00:00.769734,AC,2.89
2025-09-22 15:00:00.769734,Fan,7.01
2025-09-22 15:00:00.769734,TV,7.62
2025-09-22 15:00:00.769734,Fridge,4.45
2025-09-22 15:00:00.769734,Router,2.46
2025-09-23 15:00:00.769734,AC,0.99
2025-09-23 15:00:00.769734,Fan,8.53
2025-09-23 15:00:00.769734,TV,1.83
2025-09-23 15:00:00.769734,Fridge,8.34
2025-09-23 15:00:00.769734,Router,2.65
2025-09-24 15:00:00.769734,AC,5.58
2025-09-24 15:00:00.769734,Fan,8.03
2025-09-24 15:00:00.769734,TV,4.79
2025-09-24 15:00:00.769734,Fridge,4.3
2025-09-24 15:00:00.769734,Router,3.88
2025-09-25 15:00:00.769734,AC,7.13
2025-09-25 15:00:00.769734,Fan,5.99
2025-09-25 15:00:00.769734,TV,4.33
2025-09-25 15:00:00.769734,Fridge,6.54
2025-09-25 15:00:00.769734,Router,6.65
2025-09-26 15:00:00.769734,AC,6.77
2025-09-26 15:00:00.769734,Fan,1.5
2025-09-26 15:00:00.769734,TV,8.87
2025-09-26 15:00:00.769734,Fridge,2.06
2025-09-26 15:00:00.769734,Router,7.18
2025-09-27 15:00:00.769734,AC,1.49
2025-09-27 15:00:00.769734,Fan,2.11
2025-09-27 15:00:00.769734,TV,4.58
2025-09-27 15:00:00.769734,Fridge,8.47
2025-09-27 15:00:00.769734,Router,7.02
2025-09-28 15:00:00.769734,AC,7.79
2025-09-28 15:00:00.769734,Fan,1.58
2025-09-28 15:00:00.769734,TV,5.09
2025-09-28 15:00:00.769734,Fridge,5.74
2025-09-28 15:00:00.769734,Router,1.86
2025-09-29 15:00:00.769734,AC,7.08
2025-09-29 15:00:00.769734,Fan,4.39
2025-09-29 15:00:00.769734,TV,3.35
2025-09-29 15:00:00.769734,Fridge,1.93
2025-09-29 15:00:00.769734,Router,5.96
2025-09-30 15:00:00.769734,AC,8.23
2025-09-30 15:00:00.769734,Fan,1.92
2025-09-30 15:00:00.769734,TV,6.2
2025-09-30 15:00:00.769734,Fridge,2.28
2025-09-30 15:00:00.769734,Router,4.45
2025-10-01 15:00:00.769734,AC,3.99
2025-10-01 15:00:00.769734,Fan,5.21
2025-10-01 15:00:00.769734,TV,1.44
2025-10-01 15:00:00.769734,Fridge,5.62
2025-10-01 15:00:00.769734,Router,7.4
2025-10-02 15:00:00.769734,AC,5.71
2025-10-02 15:00:00.769734,Fan,3.8
2025-10-02 15:00:00.769734,TV,3.79
2025-10-02 15:00:00.769734,Fridge,7.82
2025-10-02 15:00:00.769734,Router,8.8
2025-10-03 15:00:00.769734,AC,7.73
2025-10-03 15:00:00.769734,Fan,1.67
2025-10-03 15:00:00.769734,TV,5.68
2025-10-03 15:00:00.769734,Fridge,8.82
2025-10-03 15:00:00.769734,Router,6.77
2025-10-04 15:00:00.769734,AC,7.6
2025-10-04 15:00:00.769734,Fan,7.44
2025-10-04 15:00:00.769734,TV,6.22
2025-10-04 15:00:00.769734,Fridge,7.0
2025-10-04 15:00:00.769734,Router,4.44
2025-10-05 15:00:00.769734,AC,6.28
2025-10-05 15:00:00.769734,Fan,5.77
2025-10-05 15:00:00.769734,TV,2.35
2025-10-05 15:00:00.769734,Fridge,2.19
2025-10-05 15:00:00.769734,Router,7.79
2025-10-06 15:00:00.769734,AC,7.19
2025-10-06 15:00:00.769734,Fan,4.01
2025-10-06 15:00:00.769734,TV,6.3
2025-10-06 15:00:00.769734,Fridge,8.82
2025-10-06 15:00:00.769734,Router,0.81
2025-10-07 15:00:00.769734,AC,3.72
2025-10-07 15:00:00.769734,Fan,7.34
2025-10-07 15:00:00.769734,TV,5.52
2025-10-07 15:00:00.769734,Fridge,4.3
2025-10-07 15:00:00.769734,Router,5.75
2025-10-08 15:00:00.769734,AC,1.62
2025-10-08 15:00:00.769734,Fan,4.4
2025-10-08 15:00:00.769734,TV,8.89
2025-10-08 15:00:00.769734,Fridge,8.72
2025-10-08 15:00:00.769734,Router,1.03
2025-10-09 15:00:00.769734,AC,2.63
2025-10-09 15:00:00.769734,Fan,3.72
2025-10-09 15:00:00.769734,TV,2.59
2025-10-09 15:00:00.769734,Fridge,5.29
2025-10-09 15:00:00.769734,Router,0.82
2025-10-10 15:00:00.769734,AC,1.19
2025-10-10 15:00:00.769734,Fan,3.66
2025-10-10 15:00:00.769734,TV,2.54
2025-10-10 15:00:00.769734,Fridge,6.1
2025-10-10 15:00:00.769734,Router,2.37
2025-10-11 15:00:00.769734,AC,4.52
2025-10-11 15:00:00.769734,Fan,5.65
2025-10-11 15:00:00.769734,TV,5.69
2025-10-11 15:00:00.769734,Fridge,5.31
2025-10-11 15:00:00.769734,Router,5.38
2025-10-12 15:00:00.769734,AC,6.83
2025-10-12 15:00:00.769734,Fan,4.24
2025-10-12 15:00:00.769734,TV,2.73
2025-10-12 15:00:00.769734,Fridge,1.61
2025-10-12 15:00:00.769734,Router,7.44
2025-10-13 15:00:00.769734,AC,2.67
2025-10-13 15:00:00.769734,Fan,7.49
2025-10-13 15:00:00.769734,TV,8.21
2025-10-13 15:00:00.769734,Fridge,5.81
2025-10-13 15:00:00.769734,Router,5.34
2025-10-14 15:00:00.769734,AC,6.87
2025-10-14 15:00:00.769734,Fan,5.08
2025-10-14 15:00:00.769734,TV,5.05
2025-10-14 15:00:00.769734,Fridge,8.71
2025-10-14 15:00:00.769734,Router,6.95
2025-10-15 15:00:00.769734,AC,7.36
2025-10-15 15:00:00.769734,Fan,0.87
2025-10-15 15:00:00.769734,TV,5.67
2025-10-15 15:00:00.769734,Fridge,3.65
2025-10-15 15:00:00.769734,Router,5.07
2025-10-16 15:00:00.769734,AC,4.01
2025-10-16 15:00:00.769734,Fan,4.49
2025-10-16 15:00:00.769734,TV,1.89
2025-10-16 15:00:00.769734,Fridge,7.04
2025-10-16 15:00:00.769734,Router,7.12
2025-10-17 15:00:00.769734,AC,1.16
2025-10-17 15:00:00.769734,Fan,2.73
2025-10-17 15:00:00.769734,TV,4.13
2025-10-17 15:00:00.769734,Fridge,8.93
2025-10-17 15:00:00.769734,Router,4.92
2025-10-18 15:00:00.769734,AC,7.01
2025-10-18 15:00:00.769734,Fan,6.68
2025-10-18 15:00:00.769734,TV,3.92
2025-10-18 15:00:00.769734,Fridge,5.15
2025-10-18 15:00:00.769734,Router,4.96
2025-10-19 15:00:00.769734,AC,5.97
2025-10-19 15:00:00.769734,Fan,7.74
2025-10-19 15:00:00.769734,TV,2.88
2025-10-19 15:00:00.769734,Fridge,4.37
2025-10-19 15:00:00.769734,Router,6.26
2025-10-20 15:00:00.769734,AC,3.5
2025-10-20 15:00:00.769734,Fan,4.0
2025-10-20 15:00:00.769734,TV,7.3
2025-10-20 15:00:00.769734,Fridge,6.74
2025-10-20 15:00:00.769734,Router,4.83
2025-10-21 15:00:00.769734,AC,4.93
2025-10-21 15:00:00.769734,Fan,7.79
2025-10-21 15:00:00.769734,TV,7.94
2025-10-21 15:00:00.769734,Fridge,5.49
2025-10-21 15:00:00.769734,Router,5.9
2025-10-22 15:00:00.769734,AC,8.35
2025-10-22 15:00:00.769734,Fan,2.77
2025-10-22 15:00:00.769734,TV,8.87
2025-10-22 15:00:00.769734,Fridge,1.56
2025-10-22 15:00:00.769734,Router,6.2
2025-10-23 15:00:00.769734,AC,2.24
2025-10-23 15:00:00.769734,Fan,2.21
2025-10-23 15:00:00.769734,TV,7.76
2025-10-23 15:00:00.769734,Fridge,1.6
2025-10-23 15:00:00.769734,Router,2.97
2025-10-24 15:00:00.769734,AC,0.96
2025-10-24 15:00:00.769734,Fan,6.35
2025-10-24 15:00:00.769734,TV,8.27
2025-10-24 15:00:00.769734,Fridge,5.46
2025-10-24 15:00:00.769734,Router,1.05
2025-10-25 15:00:00.769734,AC,3.23
2025-10-25 15:00:00.769734,Fan,4.74
2025-10-25 15:00:00.769734,TV,5.86
2025-10-25 15:00:00.769734,Fridge,3.86
2025-10-25 15:00:00.769734,Router,1.15
2025-10-26 15:00:00.769734,AC,1.55
2025-10-26 15:00:00.769734,Fan,5.33
2025-10-26 15:00:00.769734,TV,1.97
2025-10-26 15:00:00.769734,Fridge,1.37
2025-10-26 15:00:00.769734,Router,4.84
2025-10-27 15:00:00.769734,AC,7.15
2025-10-27 15:00:00.769734,Fan,1.4
2025-10-27 15:00:00.769734,TV,8.56
2025-10-27 15:00:00.769734,Fridge,6.8
2025-10-27 15:00:00.769734,Router,8.75
2025-10-28 15:00:00.769734,AC,7.81
2025-10-28 15:00:00.769734,Fan,1.69
2025-10-28 15:00:00.769734,TV,6.32
2025-10-28 15:00:00.769734,Fridge,5.54
2025-10-28 15:00:00.769734,Router,7.51
2025-10-29 15:00:00.769734,AC,4.91
2025-10-29 15:00:00.769734,Fan,8.64
2025-10-29 15:00:00.769734,TV,4.45
2025-10-29 15:00:00.769734,Fridge,3.6
2025-10-29 15:00:00.769734,Router,6.72
2025-10-30 15:00:00.769734,AC,6.82
2025-10-30 15:00:00.769734,Fan,4.43
2025-10-30 15:00:00.769734,TV,1.87
2025-10-30 15:00:00.769734,Fridge,3.03
2025-10-30 15:00:00.769734,Router,4.76
2025-10-31 15:00:00.769734,AC,4.67
2025-10-31 15:00:00.769734,Fan,0.95
2025-10-31 15:00:00.769734,TV,8.07
2025-10-31 15:00:00.769734,Fridge,2.52
2025-10-31 15:00:00.769734,Router,8.66
2025-11-01 15:00:00.769734,AC,2.57
2025-11-01 15:00:00.769734,Fan,7.39
2025-11-01 15:00:00.769734,TV,7.01
2025-11-01 15:00:00.769734,Fridge,8.48
2025-11-01 15:00:00.769734,Router,5.15
2025-11-02 15:00:00.769734,AC,2.67
2025-11-02 15:00:00.769734,Fan,6.86
2025-11-02 15:00:00.769734,TV,8.97
2025-11-02 15:00:00.769734,Fridge,3.83
2025-11-02 15:00:00.769734,Router,3.18
2025-11-03 15:00:00.769734,AC,7.06
2025-11-03 15:00:00.769734,Fan,3.17
2025-11-03 15:00:00.769734,TV,2.42
2025-11-03 15:00:00.769734,Fridge,5.28
2025-11-03 15:00:00.769734,Router,0.88
2025-11-04 15:00:00.769734,AC,2.29
2025-11-04 15:00:00.769734,Fan,2.87
2025-11-04 15:00:00.769734,TV,4.58
2025-11-04 15:00:00.769734,Fridge,1.29
2025-11-04 15:00:00.769734,Router,6.05
2025-11-05 15:00:00.769734,AC,4.52
2025-11-05 15:00:00.769734,Fan,1.34
2025-11-05 15:00:00.769734,TV,1.77
2025-11-05 15:00:00.769734,Fridge,3.64
2025-11-05 15:00:00.769734,Router,2.8
2025-11-06 15:00:00.769734,AC,1.48
2025-11-06 15:00:00.769734,Fan,2.87
2025-11-06 15:00:00.769734,TV,7.55
2025-11-06 15:00:00.769734,Fridge,5.32
2025-11-06 15:00:00.769734,Router,6.49
2025-11-07 15:00:00.769734,AC,1.39
2025-11-07 15:00:00.769734,Fan,8.94
2025-11-07 15:00:00.769734,TV,7.13
2025-11-07 15:00:00.769734,Fridge,4.66
2025-11-07 15:00:00.769734,Router,7.77
2025-11-08 15:00:00.769734,AC,4.45
2025-11-08 15:00:00.769734,Fan,6.76
2025-11-08 15:00:00.769734,TV,5.3
2025-11-08 15:00:00.769734,Fridge,4.41
2025-11-08 15:00:00.769734,Router,8.03
2025-11-09 15:00:00.769734,AC,0.89
2025-11-09 15:00:00.769734,Fan,4.98
2025-11-09 15:00:00.769734,TV,6.83
2025-11-09 15:00:00.769734,Fridge,6.23
2025-11-09 15:00:00.769734,Router,4.22
2025-11-10 15:00:00.769734,AC,5.86
2025-11-10 15:00:00.769734,Fan,7.33
2025-11-10 15:00:00.769734,TV,8.0
2025-11-10 15:00:00.769734,Fridge,4.21
2025-11-10 15:00:00.769734,Router,4.5
2025-11-11 15:00:00.769734,AC,7.97
2025-11-11 15:00:00.769734,Fan,5.04
2025-11-11 15:00:00.769734,TV,4.43
2025-11-11 15:00:00.769734,Fridge,8.24
2025-11-11 15:00:00.769734,Router,3.3
2025-11-12 15:00:00.769734,AC,8.3
2025-11-12 15:00:00.769734,Fan,6.48
2025-11-12 15:00:00.769734,TV,8.91
2025-11-12 15:00:00.769734,Fridge,6.15
